Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,563.799988,569.799988,560.500000,565.500000,564.798584,6943234
2018-01-02,567.000000,568.599976,556.349976,559.500000,558.806030,6292268
2018-01-03,561.299988,565.450012,555.750000,560.450012,559.754822,3990149
2018-01-04,564.849976,565.000000,558.000000,559.900024,559.205566,2766664
2018-01-05,561.049988,566.000000,556.700012,563.250000,562.551331,3249056
2018-01-08,565.799988,568.000000,562.450012,565.450012,564.748657,3770339
2018-01-09,564.000000,573.000000,563.000000,565.299988,564.598816,4607504
2018-01-10,566.150024,566.700012,560.450012,562.799988,562.101929,2411625
2018-01-11,562.000000,563.150024,553.549988,558.750000,558.056946,2825921
2018-01-12,560.200012,563.400024,552.500000,555.099976,554.411438,6013121
2018-01-15,556.700012,564.450012,556.400024,560.549988,559.854675,3943472
2018-01-16,562.950012,566.900024,555.799988,563.200012,562.501404,5993564
2018-01-17,564.049988,589.299988,561.000000,585.200012,584.474121,8453944
2018-01-18,596.000000,597.150024,578.599976,584.799988,584.074646,9466991
2018-01-19,584.900024,594.000000,581.200012,590.250000,589.517883,3897048
2018-01-22,595.950012,621.750000,583.150024,611.549988,610.791443,21790443
2018-01-23,616.400024,627.599976,611.450012,620.099976,619.330811,14286343
2018-01-24,621.900024,621.900024,606.299988,607.950012,607.195923,6158610
2018-01-25,610.000000,619.250000,598.599976,616.099976,615.335754,6749846
2018-01-29,614.549988,620.900024,603.650024,605.549988,604.798889,7017160
2018-01-30,605.599976,607.450012,592.450012,593.750000,593.013550,6447963
2018-01-31,589.299988,596.000000,587.150024,593.599976,592.863708,7108060
2018-02-01,593.599976,610.000000,586.099976,592.799988,592.064697,7839731
2018-02-02,587.799988,587.799988,561.299988,564.900024,564.199341,6185174
2018-02-05,551.099976,568.650024,547.500000,566.250000,565.547668,9318595
2018-02-06,543.000000,577.049988,534.000000,563.700012,563.000793,13938327
2018-02-07,568.000000,574.650024,556.000000,559.349976,558.656189,7679830
2018-02-08,562.799988,576.900024,559.700012,568.450012,567.744934,5816886
2018-02-09,559.900024,561.950012,550.400024,557.549988,556.858398,5865587
2018-02-12,563.700012,568.000000,560.349976,564.200012,563.500183,4765319
2018-02-14,565.000000,565.849976,540.099976,543.900024,543.225403,6478108
2018-02-15,534.750000,554.799988,531.349976,543.700012,543.025635,11593643
2018-02-16,547.049988,548.599976,535.000000,537.849976,537.182861,3910503
2018-02-19,537.849976,544.950012,527.500000,540.549988,539.879517,4251723
2018-02-20,542.000000,548.049988,529.400024,531.700012,531.040527,3395183
2018-02-21,534.000000,538.500000,524.400024,535.799988,535.135376,4638382
2018-02-22,533.000000,533.750000,527.500000,530.250000,529.592285,7808359
2018-02-23,527.000000,538.900024,525.549988,536.650024,535.984375,3888629
2018-02-26,541.099976,554.400024,539.000000,552.299988,551.614929,5297794
2018-02-27,551.599976,551.599976,536.150024,538.400024,537.732178,4136383
2018-02-28,534.000000,536.500000,520.000000,528.750000,528.094177,6626661
2018-03-01,524.000000,535.549988,522.000000,525.750000,525.097900,9827510
2018-03-05,524.000000,528.950012,521.299988,524.549988,523.899353,6766199
2018-03-06,526.000000,530.650024,511.200012,517.349976,516.708252,12240160
2018-03-07,510.899994,517.900024,507.549988,512.650024,512.014160,10428057
2018-03-08,518.450012,523.950012,507.450012,520.549988,519.904297,8483978
2018-03-09,522.450012,522.549988,503.000000,505.350006,504.723175,4955525
2018-03-12,510.600006,521.950012,505.299988,519.200012,518.556030,5283334
2018-03-13,517.099976,534.950012,514.650024,531.500000,530.840759,7846232
2018-03-14,528.950012,538.000000,522.500000,536.150024,535.484985,4976540
2018-03-15,535.200012,539.200012,528.250000,529.650024,528.993042,3932830
2018-03-16,530.900024,532.900024,520.500000,522.599976,521.951782,12146623
2018-03-19,522.599976,526.000000,517.049988,519.450012,518.805725,4656613
