Date,Open,High,Low,Close,Adj Close,Volume
2018-01-01,263.250000,266.299988,261.250000,262.299988,240.196548,10461011
2018-01-02,262.600006,264.200012,260.450012,260.750000,238.777176,5688384
2018-01-03,261.299988,262.649994,260.600006,261.149994,239.143448,11018996
2018-01-04,260.950012,262.750000,260.600006,261.549988,239.509750,9368913
2018-01-05,261.899994,263.500000,261.899994,262.899994,240.746002,9211954
2018-01-08,264.000000,266.799988,263.250000,265.600006,243.218460,14433239
2018-01-09,265.500000,272.000000,264.750000,270.549988,247.751343,25737663
2018-01-10,273.450012,274.000000,269.049988,269.399994,246.698242,16441299
2018-01-11,269.500000,271.000000,268.100006,269.799988,247.064545,11287437
2018-01-12,270.250000,271.350006,266.149994,267.549988,245.004135,8179762
2018-01-15,268.000000,271.100006,267.000000,267.600006,245.049973,10538330
2018-01-16,268.200012,268.700012,260.799988,261.700012,239.647141,12935712
2018-01-17,262.000000,267.000000,259.549988,266.049988,243.630524,16375659
2018-01-18,268.000000,275.250000,266.649994,273.399994,250.361160,26442702
2018-01-19,276.000000,277.500000,271.100006,274.549988,251.414276,25710521
2018-01-22,275.000000,275.500000,271.700012,273.649994,250.590118,8339156
2018-01-23,274.000000,277.250000,273.549988,276.600006,253.291550,18244388
2018-01-24,276.649994,282.000000,276.049988,281.450012,257.732849,17305234
2018-01-25,281.000000,283.200012,278.600006,281.250000,257.549683,13124518
2018-01-29,281.149994,283.299988,275.000000,275.649994,252.421570,9569723
2018-01-30,275.000000,276.450012,271.950012,275.200012,252.009506,13057276
2018-01-31,273.899994,276.000000,269.850006,271.399994,248.529709,18945945
2018-02-01,272.000000,290.299988,267.399994,275.299988,252.101074,59362154
2018-02-02,274.399994,285.649994,270.799988,275.350006,252.146881,35008302
2018-02-05,273.549988,281.700012,271.850006,279.250000,255.718216,19706340
2018-02-06,269.950012,277.299988,268.149994,273.500000,250.452759,15822723
2018-02-07,278.000000,278.750000,274.000000,275.149994,251.963699,12956103
2018-02-08,275.700012,276.899994,272.649994,274.100006,251.002213,9779911
2018-02-09,271.000000,272.500000,267.799988,271.350006,248.483932,14204123
2018-02-12,272.450012,273.850006,269.299988,269.850006,247.110352,6713679
2018-02-14,270.000000,271.000000,265.100006,266.500000,244.042618,11303222
2018-02-15,266.500000,269.899994,264.799988,268.100006,245.507813,11736246
2018-02-16,269.850006,270.750000,265.600006,266.450012,243.996841,6164187
2018-02-19,266.000000,267.799988,262.500000,264.100006,241.844864,6069585
2018-02-20,264.000000,265.799988,262.149994,263.250000,241.066513,9301017
2018-02-21,264.000000,268.950012,263.450012,268.200012,245.599380,10555155
2018-02-22,267.200012,269.000000,265.450012,267.100006,244.592102,19118686
2018-02-23,267.450012,270.000000,266.100006,269.049988,246.377716,6529253
2018-02-26,268.549988,269.500000,266.000000,266.549988,244.088394,8378818
2018-02-27,268.000000,268.200012,265.500000,266.399994,243.951080,7429924
2018-02-28,265.000000,266.299988,263.049988,265.049988,242.714813,13451146
2018-03-01,264.200012,266.100006,262.850006,264.000000,241.753311,7781553
2018-03-05,263.299988,263.299988,260.000000,260.250000,238.319305,6623613
2018-03-06,261.049988,262.399994,255.500000,256.500000,234.885315,8180373
2018-03-07,256.500000,260.500000,253.550003,259.899994,237.998795,15153219
2018-03-08,260.299988,261.899994,257.750000,258.850006,237.037277,6027032
2018-03-09,259.000000,260.899994,258.250000,259.250000,237.403564,6110339
2018-03-12,264.000000,270.850006,262.950012,270.100006,247.339264,19900387
2018-03-13,269.649994,272.000000,267.200012,269.450012,246.744049,8326884
2018-03-14,268.049988,269.049988,265.299988,268.049988,245.462006,7907101
2018-03-15,267.000000,269.899994,265.200012,265.549988,243.172668,5557668
2018-03-16,266.399994,266.399994,258.850006,260.500000,238.548248,20680532
2018-03-19,260.549988,262.200012,258.299988,259.149994,237.312012,12926158
2018-03-20,258.149994,259.950012,257.500000,259.200012,237.357788,7481088
2018-03-21,260.049988,261.649994,258.700012,259.049988,237.220413,12920867
2018-03-22,260.000000,261.450012,257.850006,258.299988,236.533630,8011131
2018-03-23,256.000000,258.799988,254.750000,256.000000,234.427444,11185677
2018-03-26,252.899994,260.000000,252.500000,258.100006,236.350494,12499724
2018-03-27,258.799988,260.500000,256.899994,258.899994,237.083069,8769415
2018-03-28,258.000000,258.950012,254.350006,255.500000,233.969589,12270479
2018-04-02,257.000000,258.950012,255.449997,258.250000,236.487839,7029064
2018-04-03,258.000000,260.000000,257.500000,258.500000,236.716766,5098212
2018-04-04,259.500000,259.799988,257.100006,258.600006,236.808350,8392947
2018-04-05,255.500000,260.000000,255.500000,259.649994,237.769867,9113610
2018-04-06,260.500000,262.000000,260.049988,260.850006,238.868744,6098959
2018-04-09,261.149994,266.600006,260.899994,265.799988,243.401596,9217475
2018-04-10,266.350006,268.700012,265.100006,266.700012,244.225800,14682547
2018-04-11,266.899994,267.549988,263.399994,265.149994,242.806396,5232228
2018-04-12,265.100006,265.149994,261.399994,261.950012,239.876068,6125006
2018-04-13,263.000000,263.500000,260.000000,260.750000,238.777176,4991314
2018-04-16,260.500000,264.899994,260.000000,264.450012,242.165405,5212182
2018-04-17,265.399994,268.399994,262.700012,267.600006,245.049973,13207767
2018-04-18,268.700012,278.899994,268.000000,275.350006,252.146881,23815794
2018-04-19,277.250000,280.000000,275.250000,277.350006,253.978333,12823460
2018-04-20,276.000000,279.250000,273.500000,276.200012,252.925278,10790554
2018-04-23,276.000000,277.200012,275.000000,275.500000,252.284225,11746220
2018-04-24,276.000000,278.850006,274.649994,276.000000,252.742096,8449353
2018-04-25,275.500000,276.299988,272.700012,274.100006,251.002213,4928817
2018-04-26,274.549988,279.100006,273.000000,278.250000,254.802505,20282977
2018-04-27,279.600006,280.950012,278.399994,279.399994,255.855591,9732842
2018-04-30,279.600006,283.850006,279.600006,281.450012,257.732849,5918966
2018-05-02,282.100006,288.700012,280.250000,287.250000,263.044067,16071685
2018-05-03,287.500000,289.700012,283.049988,285.000000,260.983673,9366444
2018-05-04,287.000000,287.000000,275.850006,277.149994,253.795151,10904195
2018-05-07,278.299988,283.399994,276.899994,282.250000,258.465424,6475767
2018-05-08,283.149994,285.950012,282.000000,282.700012,258.877533,6588906
2018-05-09,281.500000,284.000000,281.500000,282.299988,258.511200,4214376
2018-05-10,282.950012,283.950012,277.299988,280.149994,256.542389,5672203
2018-05-11,281.899994,284.000000,279.750000,283.649994,259.747437,3892106
2018-05-14,283.000000,287.299988,282.000000,284.799988,260.800537,6479302
2018-05-15,284.850006,286.000000,280.700012,281.850006,258.099121,7777542
2018-05-16,279.950012,288.799988,279.549988,285.850006,261.762054,18062869
2018-05-17,288.000000,288.700012,278.450012,278.950012,255.443527,10755084
2018-05-18,278.549988,285.549988,276.000000,282.299988,258.511200,15422138
2018-05-21,282.299988,284.000000,278.500000,282.350006,258.557007,8579200
2018-05-22,282.000000,283.100006,278.049988,278.750000,255.260345,4730984
2018-05-23,279.000000,279.399994,272.950012,273.450012,250.406967,7891899
2018-05-24,274.000000,276.799988,271.750000,274.850006,251.689011,6282351
2018-05-25,272.399994,275.000000,268.750000,272.299988,254.115356,9244273
2018-05-28,274.000000,277.500000,272.399994,275.299988,256.915009,6997081
2018-05-29,274.799988,277.750000,272.450012,274.049988,255.748489,8830998
2018-05-30,272.500000,273.700012,270.649994,271.899994,253.742065,8005601
2018-05-31,272.200012,272.700012,269.600006,271.649994,253.508774,13212672
2018-06-01,271.149994,271.700012,269.100006,269.950012,251.922302,6607768
2018-06-04,270.250000,271.950012,267.500000,268.899994,250.942413,7984112
2018-06-05,269.000000,269.850006,266.850006,267.500000,249.635910,5788321
2018-06-06,268.000000,271.149994,267.799988,270.399994,252.342239,7296797
2018-06-07,270.500000,272.299988,270.100006,271.049988,252.948837,6797792
2018-06-08,271.100006,271.500000,267.000000,267.899994,250.009201,6769606
2018-06-11,268.500000,271.899994,268.149994,269.250000,251.269043,8572974
2018-06-12,269.299988,274.600006,269.250000,270.250000,252.202255,8449515
2018-06-13,271.500000,271.799988,267.200012,267.850006,249.962555,7817856
2018-06-14,266.500000,268.899994,266.000000,267.250000,249.402603,9169601
2018-06-15,267.500000,267.750000,263.600006,264.500000,246.836258,10814596
2018-06-18,264.450012,265.500000,263.500000,264.549988,246.882904,6281093
2018-06-19,264.899994,267.149994,262.649994,266.049988,248.282730,7336092
2018-06-20,266.450012,267.000000,263.049988,263.750000,246.136353,9540207
2018-06-21,264.399994,264.799988,260.399994,260.850006,243.430008,7137481
2018-06-22,260.549988,266.799988,260.000000,265.149994,247.442856,16820667
2018-06-25,265.149994,265.399994,259.750000,262.600006,245.063141,13617718
2018-06-26,262.450012,266.149994,262.149994,264.799988,247.116211,10087090
2018-06-27,264.899994,265.000000,261.500000,262.750000,245.203140,10036967
2018-06-28,262.000000,264.000000,259.000000,260.500000,243.103394,14637010
2018-06-29,261.799988,267.549988,260.299988,266.200012,248.422745,10907020
2018-07-02,267.000000,267.100006,260.049988,263.049988,245.483078,18097981
2018-07-03,263.500000,266.750000,261.149994,265.450012,247.722839,10385004
2018-07-04,266.299988,266.299988,262.200012,264.399994,246.742950,7881279
2018-07-05,264.600006,273.799988,263.500000,272.500000,254.302002,15473199
2018-07-06,272.750000,274.750000,270.149994,272.649994,254.441986,12936762
2018-07-09,275.000000,276.000000,272.200012,274.399994,256.075104,9782072
2018-07-10,275.500000,277.500000,273.100006,277.049988,258.548157,11486223
2018-07-11,276.850006,280.299988,273.750000,275.750000,257.334991,11362662
2018-07-12,275.750000,278.149994,273.299988,277.200012,258.688171,9902834
2018-07-13,278.000000,278.299988,269.200012,270.399994,252.342239,18590126
2018-07-16,270.299988,273.299988,269.700012,271.600006,253.462128,10281018
2018-07-17,271.049988,273.000000,269.299988,269.850006,251.828995,10033333
2018-07-18,271.100006,271.299988,267.600006,268.549988,250.615768,7050253
2018-07-19,268.899994,274.600006,266.250000,273.299988,255.048584,8956760
2018-07-20,273.250000,274.799988,270.649994,274.000000,255.701843,6572535
2018-07-23,279.500000,286.649994,277.149994,284.149994,265.174011,26056261
2018-07-24,284.500000,287.000000,283.549988,285.649994,266.573822,12111542
2018-07-25,284.250000,286.950012,283.200012,286.149994,267.040436,13301823
2018-07-26,287.000000,291.149994,284.200012,287.200012,268.020325,20698478
2018-07-27,300.000000,307.149994,295.000000,302.549988,282.345215,75862167
2018-07-30,302.000000,303.600006,300.000000,301.049988,280.945374,17080727
2018-07-31,300.750000,301.350006,295.549988,297.700012,277.819122,14563274
2018-08-01,298.049988,302.950012,296.100006,301.600006,281.458679,14624672
2018-08-02,300.500000,303.500000,297.299988,299.200012,279.218964,9847568
2018-08-03,300.000000,305.399994,298.149994,303.950012,283.651733,12470372
2018-08-06,305.000000,306.899994,300.000000,301.799988,281.645294,7683950
2018-08-07,302.950012,304.200012,299.750000,301.100006,280.992065,7188627
2018-08-08,300.250000,302.399994,300.000000,300.950012,280.852081,6442258
2018-08-09,301.750000,304.600006,300.049988,302.500000,282.298553,9221385
2018-08-10,302.000000,306.899994,301.149994,304.799988,284.444946,14777932
2018-08-13,304.000000,307.799988,303.149994,305.950012,285.518158,9957591
2018-08-14,307.000000,310.200012,306.850006,307.899994,287.337921,12315926
2018-08-16,307.899994,308.500000,305.100006,307.450012,286.917999,18674289
2018-08-17,307.799988,315.299988,307.799988,313.750000,292.797272,25413745
2018-08-20,314.200012,315.000000,311.299988,313.299988,292.377289,19218118
2018-08-21,314.500000,317.000000,312.000000,312.899994,292.004028,13618791
2018-08-23,314.000000,316.399994,307.350006,312.000000,291.164124,11309613
2018-08-24,311.000000,312.000000,307.000000,310.399994,289.670959,5445848
2018-08-27,311.200012,314.850006,310.500000,313.399994,292.470642,5278766
2018-08-28,314.000000,315.799988,311.000000,311.649994,290.837494,6609740
2018-08-29,311.700012,315.450012,310.000000,312.799988,291.910706,10349504
2018-08-30,313.500000,320.600006,313.500000,319.850006,298.489899,24973007
2018-08-31,322.000000,322.600006,317.200012,319.850006,298.489899,18084699
2018-09-03,322.950012,322.950012,311.049988,313.200012,292.284027,9112998
2018-09-04,312.000000,312.200012,307.000000,309.600006,288.924408,11184441
2018-09-05,310.399994,314.450012,309.250000,310.250000,289.531006,10139205
2018-09-06,311.399994,311.750000,308.049988,310.799988,290.044250,7609714
2018-09-07,311.600006,313.200012,308.100006,310.450012,289.717682,7188478
2018-09-10,310.200012,310.750000,305.549988,306.549988,286.078094,9635849
2018-09-11,306.649994,306.750000,295.549988,297.200012,277.352509,26006624
2018-09-12,297.750000,307.600006,295.399994,306.799988,286.311401,19423600
2018-09-14,307.000000,308.649994,305.049988,307.149994,286.638000,12823479
2018-09-17,305.000000,306.100006,301.500000,302.000000,281.831940,5825628
2018-09-18,302.200012,304.899994,299.299988,303.250000,282.998474,8199623
2018-09-19,304.500000,305.649994,298.000000,299.649994,279.638885,6150336
2018-09-21,300.399994,306.600006,300.399994,303.950012,283.651733,16337218
2018-09-24,305.000000,306.350006,292.500000,297.950012,278.052429,14452668
2018-09-25,296.899994,302.350006,292.350006,301.149994,281.038727,13273933
2018-09-26,303.000000,303.000000,289.750000,293.149994,273.572968,19891787
2018-09-27,293.500000,295.100006,289.500000,293.299988,273.712952,12084852
2018-09-28,295.000000,300.000000,291.799988,297.750000,277.865784,24606864
2018-10-01,300.850006,302.950012,293.399994,297.100006,277.259186,9025533
2018-10-03,297.000000,300.000000,294.649994,295.200012,275.486084,7570160
2018-10-04,293.850006,295.700012,285.149994,287.100006,267.927002,8105763
2018-10-05,285.500000,286.000000,275.100006,276.500000,258.034882,17622969
2018-10-08,279.000000,279.399994,269.149994,273.200012,254.955261,16430487
2018-10-09,275.500000,275.500000,267.750000,268.500000,250.569122,10540674
2018-10-10,269.899994,271.149994,267.200012,270.100006,252.062302,11479650
2018-10-11,265.000000,269.299988,263.649994,265.200012,247.489532,10609934
2018-10-12,267.500000,277.649994,267.299988,275.200012,256.821686,13425871
2018-10-15,278.950012,283.600006,276.000000,282.500000,263.634186,17933322
2018-10-16,283.000000,283.750000,276.350006,282.649994,263.774170,11867994
2018-10-17,283.899994,291.649994,281.549988,286.450012,267.320404,15307324
2018-10-19,285.000000,291.549988,284.750000,289.450012,270.120056,8032126
2018-10-22,292.000000,293.100006,287.299988,288.500000,269.233490,12484871
2018-10-23,286.000000,291.200012,283.549988,286.000000,266.900452,10843970
2018-10-24,288.700012,289.649994,286.350006,287.750000,268.533569,8690022
2018-10-25,286.000000,289.500000,284.500000,287.549988,268.346954,9584217
2018-10-26,289.700012,289.799988,276.000000,280.899994,262.141052,21475541
2018-10-29,281.899994,285.250000,278.950012,283.500000,264.567413,11342580
2018-10-30,283.250000,283.850006,278.000000,278.950012,260.321289,6847149
2018-10-31,279.549988,281.000000,272.850006,280.100006,261.394470,13501859
2018-11-01,280.000000,281.799988,274.799988,277.399994,258.874756,9452718
2018-11-02,278.299988,285.950012,278.299988,283.250000,264.334106,11644681
2018-11-05,285.250000,285.250000,278.399994,279.600006,260.927856,7381232
2018-11-06,281.100006,281.850006,276.100006,277.299988,258.781433,9766345
2018-11-07,281.000000,281.000000,278.799988,280.049988,261.347778,957139
2018-11-09,279.000000,279.700012,275.899994,277.250000,258.734802,15034793
2018-11-12,277.799988,278.200012,273.250000,273.850006,255.561859,7047500
2018-11-13,273.950012,277.899994,273.149994,276.850006,258.361511,6700755
2018-11-14,278.100006,278.399994,274.649994,276.450012,257.988251,6915975
2018-11-15,276.850006,279.250000,273.500000,274.500000,256.168457,12153864
2018-11-16,275.799988,278.299988,275.250000,276.549988,258.081543,12635521
2018-11-19,277.350006,285.000000,276.500000,284.500000,265.500610,16720100
2018-11-20,285.000000,286.649994,281.799988,283.850006,264.894043,7796633
2018-11-21,284.500000,284.799988,280.000000,281.750000,262.934265,5650063
2018-11-22,282.000000,284.500000,279.600006,280.500000,261.767761,6680354
2018-11-26,281.250000,286.350006,280.700012,285.649994,266.573822,8948042
2018-11-27,286.100006,286.450012,282.799988,284.850006,265.827271,6881741
2018-11-28,285.399994,287.950012,280.799988,282.200012,263.354248,8856761
2018-11-29,283.649994,289.299988,283.450012,287.549988,268.346954,13657479
2018-11-30,289.500000,290.000000,284.799988,285.799988,266.713806,8639876
2018-12-03,287.250000,289.500000,282.549988,282.950012,264.054169,8565591
2018-12-04,281.000000,283.299988,280.950012,281.850006,263.027588,6305882
2018-12-05,281.000000,281.799988,274.200012,275.350006,256.961700,11453283
2018-12-06,274.500000,274.899994,271.500000,273.049988,254.815277,9682118
2018-12-07,274.950012,276.200012,273.299988,274.049988,255.748489,8103784
2018-12-10,272.000000,272.299988,269.149994,270.450012,252.388916,6683094
2018-12-11,268.399994,276.049988,268.200012,274.700012,256.355103,10238800
2018-12-12,275.700012,277.700012,272.600006,276.049988,257.614929,10084682
2018-12-13,279.000000,279.399994,273.500000,275.299988,256.915009,15821425
2018-12-14,274.350006,277.250000,273.899994,275.750000,257.334991,8594764
2018-12-17,277.000000,281.399994,275.899994,279.850006,261.161163,12232198
2018-12-18,279.049988,280.600006,277.000000,278.149994,259.574677,8832786
2018-12-19,279.000000,284.000000,278.500000,283.450012,264.520752,13133469
2018-12-20,281.000000,284.399994,281.000000,282.649994,263.774170,4964496
2018-12-21,283.000000,284.000000,276.049988,276.750000,258.268188,6816618
2018-12-24,278.850006,280.700012,275.250000,276.000000,257.568268,8540575
2018-12-26,276.350006,278.799988,274.799988,276.649994,258.174835,8494118
2018-12-27,279.000000,281.649994,277.299988,280.750000,262.001068,11441104
2018-12-28,279.149994,284.000000,279.149994,282.250000,263.400879,13194286
2018-12-31,282.799988,283.850006,281.100006,281.649994,262.840973,5452405
2019-01-01,282.200012,283.549988,279.799988,282.700012,263.820862,2490548
2019-01-02,282.250000,283.250000,277.549988,280.600006,261.861084,9934187
2019-01-03,280.600006,282.450012,277.750000,278.850006,260.227936,6114946
2019-01-04,279.149994,282.950012,279.149994,280.950012,262.187714,7805148
2019-01-07,284.299988,285.250000,281.000000,281.649994,262.840973,9757529
2019-01-08,282.000000,285.500000,281.350006,284.250000,265.267334,7480522
2019-01-09,285.600006,291.700012,284.600006,290.399994,271.006622,12182118
2019-01-10,290.750000,293.700012,288.899994,289.600006,270.260040,10288580
2019-01-11,291.899994,296.000000,291.500000,295.350006,275.626038,16773035
2019-01-14,294.500000,294.799988,290.000000,294.299988,274.646149,6400147
2019-01-15,295.250000,297.399994,294.000000,296.549988,276.745880,7213165
2019-01-16,296.000000,296.549988,291.700012,294.049988,274.412842,7784035
2019-01-17,294.100006,295.600006,290.149994,293.950012,274.319580,10601100
2019-01-18,293.250000,295.100006,290.649994,291.450012,271.986511,10994807
2019-01-21,292.850006,293.200012,288.700012,289.899994,270.540009,8203333
2019-01-22,289.850006,291.000000,285.149994,289.750000,270.400024,10329563
2019-01-23,291.500000,294.399994,275.000000,277.299988,258.781433,40188183
2019-01-24,279.299988,283.350006,277.850006,278.899994,260.274597,28026449
2019-01-25,280.000000,282.700012,278.500000,279.200012,260.554596,8897906
2019-01-28,278.899994,279.450012,274.200012,274.750000,256.401764,8992136
2019-01-29,275.299988,279.000000,274.750000,278.450012,259.854675,6998389
2019-01-30,280.100006,280.200012,274.200012,275.500000,257.101685,10449713
2019-01-31,276.500000,279.600006,273.600006,278.649994,260.041290,15346406
2019-02-01,280.649994,285.200012,279.100006,280.850006,262.094391,18353829
2019-02-04,281.899994,281.899994,276.049988,277.100006,258.594818,6056619
2019-02-05,277.350006,277.799988,272.500000,274.149994,255.841812,9827060
2019-02-06,275.000000,278.399994,274.549988,277.700012,259.154755,8097580
2019-02-07,277.899994,281.000000,277.000000,280.299988,261.581085,5947966
2019-02-08,279.500000,281.200012,274.600006,275.500000,257.101685,4405887
2019-02-11,275.799988,278.200012,268.450012,277.100006,258.594818,9952322
2019-02-12,277.049988,280.500000,274.600006,275.299988,256.915009,7341352
2019-02-14,277.000000,280.200012,277.000000,277.899994,259.341370,9993785
2019-02-15,279.000000,280.950012,275.399994,280.100006,261.394470,37552143
2019-02-18,278.799988,282.450012,273.899994,274.700012,256.355103,40666405
2019-02-19,274.000000,279.200012,274.000000,275.899994,257.474945,34451117
2019-02-20,277.250000,277.500000,274.250000,275.850006,257.428284,5977880
2019-02-21,275.899994,276.750000,274.200012,275.049988,256.681702,6995026
2019-02-22,275.600006,275.950012,273.100006,274.299988,255.981796,8763445
2019-02-25,274.500000,277.149994,273.000000,276.700012,258.221558,30047503
2019-02-26,274.950012,277.000000,274.049988,275.500000,257.101685,11779606
2019-02-27,276.000000,278.899994,273.899994,275.100006,256.728394,13128412
2019-02-28,277.299988,277.299988,274.250000,276.049988,257.614929,43208896
2019-03-01,276.450012,279.000000,276.250000,278.200012,259.621368,8830848
2019-03-05,280.000000,284.000000,276.049988,282.549988,263.680847,13580306
2019-03-06,285.000000,289.200012,284.750000,285.750000,266.667145,20045621
2019-03-07,286.700012,291.000000,285.850006,290.100006,270.726654,14287507
2019-03-08,290.299988,293.000000,288.399994,292.000000,272.499786,12681454
2019-03-11,293.000000,294.899994,291.100006,292.950012,273.386353,14720968
2019-03-12,294.000000,295.649994,293.149994,294.500000,274.832825,14142103
2019-03-13,295.000000,297.000000,294.149994,294.899994,275.206085,11070294
2019-03-14,295.399994,296.000000,290.450012,295.500000,275.766022,10113962
2019-03-15,295.950012,296.549988,289.350006,290.799988,271.379913,21395473
2019-03-18,292.000000,294.200012,291.299988,293.549988,273.946259,9166882
2019-03-19,294.600006,300.000000,293.350006,299.450012,279.452271,15756420
2019-03-20,300.000000,301.950012,296.600006,298.899994,278.938965,15619922
2019-03-22,300.000000,300.000000,296.549988,298.200012,278.285736,8067384
2019-03-25,297.000000,297.000000,293.200012,295.049988,275.346069,8015871
2019-03-26,295.000000,296.350006,291.049988,293.399994,273.806244,10763629
2019-03-27,294.000000,296.700012,291.600006,293.100006,273.526306,8432517
2019-03-28,294.100006,302.000000,293.000000,300.000000,279.965515,17752380
2019-04-01,297.000000,299.200012,296.549988,297.250000,277.399170,6203276
2019-04-02,297.399994,300.000000,294.649994,297.899994,278.005768,9849417
2019-04-03,298.000000,299.000000,295.149994,296.149994,276.372620,9064767
2019-04-04,296.000000,297.299988,293.750000,294.799988,275.112762,6965053
2019-04-05,295.049988,296.399994,292.649994,294.549988,274.879456,7806991
2019-04-08,294.649994,295.000000,291.700012,292.750000,273.199677,5288853
2019-04-09,292.500000,296.700012,292.250000,296.299988,276.512604,6175672
2019-04-10,296.049988,296.549988,293.500000,294.700012,275.019470,5334642
2019-04-11,294.549988,297.450012,293.000000,296.399994,276.605927,10764968
2019-04-12,296.649994,307.399994,295.600006,305.750000,285.331543,21818291
2019-04-15,307.899994,310.000000,304.350006,305.500000,285.098206,12612414
2019-04-16,306.799988,309.950012,306.149994,307.200012,286.684692,9746168
2019-04-18,308.250000,308.250000,303.549988,304.399994,284.071655,8838122
2019-04-22,303.850006,305.500000,301.049988,301.799988,281.645294,6672456
2019-04-23,302.149994,304.799988,301.549988,303.399994,283.138458,7496038
2019-04-24,303.399994,307.200012,298.500000,306.450012,285.984772,11447878
2019-04-25,307.250000,309.799988,302.000000,304.149994,283.838379,23240675
2019-04-26,304.600006,306.399994,302.549988,304.549988,284.211670,4654775
2019-04-30,304.549988,307.549988,299.500000,301.350006,281.225372,11163210
2019-05-02,301.100006,306.500000,300.600006,305.000000,284.631592,7493271
2019-05-03,304.250000,307.450012,303.299988,304.250000,283.931671,5885895
2019-05-06,304.000000,307.500000,300.750000,307.000000,286.498047,6737627
2019-05-07,308.250000,309.500000,300.850006,301.899994,281.738617,8655871
2019-05-08,300.000000,303.399994,298.649994,300.649994,280.572113,7876031
2019-05-09,299.399994,301.299988,296.350006,299.850006,279.825562,10223616
2019-05-10,300.000000,300.450012,296.899994,297.750000,277.865784,6904657
2019-05-13,295.100006,303.500000,287.700012,289.299988,269.980072,35880558
2019-05-14,291.000000,298.250000,288.850006,294.350006,274.692841,21145245
2019-05-15,297.549988,299.299988,292.000000,297.049988,277.212494,17894032
2019-05-16,297.000000,297.000000,293.250000,294.750000,275.066132,7354375
2019-05-17,295.100006,302.350006,295.100006,301.399994,281.272034,11194900
2019-05-20,306.850006,307.549988,302.100006,307.000000,286.498047,11013451
2019-05-21,307.000000,310.000000,305.299988,305.899994,285.471497,10518883
